date,temperature,humidity,wind_speed,wind_direction,hour,day,weekday,PM10,PM25,CO,NO2,SO2,O3,AQI
2025-06-25 00:00:00+00:00,28.35,88.41866,10.367999,180,0,25,2,69.8,29.7,338.6862,12.700608,5.4952397,15.28125,92.44670972
2025-06-25 01:00:00+00:00,28.65,87.663895,19.3317,166.42955,1,25,2,70.8,28.8,338.6862,11.637796,6.372952,17.828125,92.74463529
2025-06-25 02:00:00+00:00,29.25,81.71901,26.764832,186.95287,2,25,2,81.3,30.6,336.06747,10.149859,7.594116,22.4125,92.9111231
2025-06-25 03:00:00+00:00,30.05,76.20747,34.642254,187.52373,3,25,2,86.8,30.7,329.08426,8.55564,8.586312,28.015625,92.9286482
2025-06-25 04:00:00+00:00,30.7,72.98594,36.941677,178.99493,4,25,2,97.1,31.8,314.2449,6.8019996,9.120571,36.675,92.87607289
2025-06-25 05:00:00+00:00,30.5,73.82579,39.53331,179.06084,5,25,2,100.4,34.1,294.16815,4.942078,9.425863,46.8625,92.83226031
2025-06-25 06:00:00+00:00,30.85,71.506645,39.71875,185.6175,6,25,2,97.6,36,277.583,3.507281,9.387702,55.521873,92.73587274
2025-06-25 07:00:00+00:00,30.75,72.345856,38.879997,180,7,25,2,94.8,37.4,265.36237,2.657031,8.891603,61.634373,92.63948518
2025-06-25 08:00:00+00:00,32.1,67.19968,41.471996,180,8,25,2,89.9,37.1,255.76044,2.2850468,8.128375,65.2,92.5343349
2025-06-25 09:00:00+00:00,32.2,65.05198,46.87598,174.44713,9,25,2,84.8,35.7,258.37915,2.231906,7.403309,66.21875,92.44670972
2025-06-25 10:00:00+00:00,32,65.40053,49.895996,180,10,25,2,78.9,33.9,281.9475,2.55075,6.8690495,62.14375,92.44670972
2025-06-25 11:00:00+00:00,31.35,69.497536,45.401638,177.54602,11,25,2,75.4,31.9,316.86362,3.2415779,6.372952,55.0125,92.57814749
2025-06-25 12:00:00+00:00,31.05,71.96871,47.587204,173.74606,12,25,2,87.1,32.4,341.30487,3.8261247,4.5030437,43.296875,92.83226064
2025-06-25 13:00:00+00:00,30.05,76.43429,49.25226,180.75383,13,25,2,82.4,31.2,343.92358,5.367203,4.6556892,38.7125,93.12142383
2025-06-25 14:00:00+00:00,29.7,78.92006,35.851444,186.22574,14,25,2,79.4,30,336.94037,7.492828,4.884658,32.6,93.34924933
2025-06-25 15:00:00+00:00,29.6,80.08521,41.19262,160.70985,15,25,2,78.5,29.7,335.19458,9.299609,5.037303,26.996874,93.4806871
2025-06-25 16:00:00+00:00,29.55,79.84159,44.679115,160.51378,16,25,2,75,29.2,352.65262,10.521843,5.037303,23.940624,93.45439961
2025-06-25 17:00:00+00:00,29.6,80.5611,41.83491,163.81073,17,25,2,78.5,29.1,375.34808,11.425234,4.9991417,21.903126,93.41058702
2025-06-25 18:00:00+00:00,29.35,84.182976,34.83565,170.36253,18,25,2,80.6,29.3,377.9668,12.116061,4.884658,19.865625,93.37553681
2025-06-25 19:00:00+00:00,29.3,85.42787,25.992796,175.71092,19,25,2,79.9,30,340.43198,12.541187,4.693851,17.828125,93.35801171
2025-06-25 20:00:00+00:00,29.1,86.93156,18.892282,185.90605,20,25,2,78,29.3,282.8204,12.700608,4.5030437,16.3,93.20028629
2025-06-25 21:00:00+00:00,28.9,88.7234,13.958345,201.80147,21,25,2,78,29.2,240.9211,12.8068905,4.426721,15.28125,92.82349809
2025-06-25 22:00:00+00:00,28.75,89.76153,5.5743065,234.46223,22,25,2,74.7,29.7,222.59013,13.019452,4.5793667,13.753125,92.27145953
2025-06-25 23:00:00+00:00,28.7,90.02222,9.164103,135.0001,23,25,2,73.1,28.9,219.97144,13.125734,4.846496,12.734375,91.77199611
2025-06-26 00:00:00+00:00,28.55,90.542854,4.0983114,108.43504,0,26,3,82,31.2,242.6669,14.507389,5.8768535,12.225,91.90343388
2025-06-26 01:00:00+00:00,28.9,94.90396,7.0091915,213.6901,1,26,3,79.4,30.5,309.00748,14.241686,7.3651476,13.753125,92.05239675
2025-06-26 02:00:00+00:00,29.3,90.5925,4.7175107,285.94547,2,26,3,97.3,32.2,401.53516,13.763421,9.387702,16.3,92.19259707
2025-06-26 03:00:00+00:00,30.3,82.571236,5.5365143,159.44388,3,26,3,117.6,33.8,477.47766,12.8068905,10.952318,19.35625,92.46423499
2025-06-26 04:00:00+00:00,31.6,71.42701,6.4799995,216.86998,4,26,3,166.2,42.4,531.59766,11.10639,11.639223,23.940624,93.39306208
2025-06-26 05:00:00+00:00,33.15,63.715572,18.836636,183.94511,5,26,3,141.6,36.3,569.13245,8.927624,11.83003,29.543749,93.58583754
2025-06-26 06:00:00+00:00,33.4,64.338234,36.98712,176.98727,6,26,3,136.9,35.6,569.13245,7.014562,11.601062,35.146873,93.55078734
2025-06-26 07:00:00+00:00,33.7,55.46998,45.475563,175.91446,7,26,3,134.6,35.9,500.17313,5.473484,10.952318,40.75,93.41934957
2025-06-26 08:00:00+00:00,34.2,44.927532,38.885395,179.04518,8,26,3,130.9,36,392.80612,4.198109,9.921961,46.8625,93.32296201
2025-06-26 09:00:00+00:00,33.85,50.53316,38.319763,183.87845,9,26,3,120.6,34.5,321.22812,3.4009998,8.662635,49.409374,93.21781173
2025-06-26 10:00:00+00:00,32.6,62.468918,36.2243,206.56499,10,26,3,103.1,30,328.21133,3.1884372,7.021695,46.8625,92.8760734
2025-06-26 11:00:00+00:00,32.75,63.25251,35.845585,220.60121,11,26,3,89.9,25.5,370.98358,3.4541404,5.22811,41.76875,92.31527228
2025-06-26 12:00:00+00:00,32.5,67.07885,43.00787,210.81564,12,26,3,82,23.9,393.67905,3.9324062,4.312237,38.7125,91.5704581
2025-06-26 13:00:00+00:00,31.35,76.40515,36.702206,222.13753,13,26,3,83.4,24.2,365.74615,5.314062,4.38856,36.675,90.95708185
2025-06-26 14:00:00+00:00,30.6,84.06979,39.229427,210.80138,14,26,3,79.2,24.1,317.7365,7.2271247,4.5030437,33.61875,90.44009332
2025-06-26 15:00:00+00:00,30.15,86.51834,39.362995,212.90524,15,26,3,75.2,24.2,284.56622,8.661921,4.617528,31.58125,89.95815484
2025-06-26 16:00:00+00:00,30.15,86.265785,32.561596,222.58046,16,26,3,72.4,24.6,288.05783,8.980765,4.693851,31.58125,89.55507898
2025-06-26 17:00:00+00:00,30.15,86.265785,25.163769,235.49141,17,26,3,68.7,24.7,305.51587,8.821343,4.808335,32.090626,89.16952823
2025-06-26 18:00:00+00:00,29.85,87.76567,22.381811,247.8905,18,26,3,64.7,24.7,305.51587,8.927624,4.884658,31.58125,88.76645254
2025-06-26 19:00:00+00:00,29.7,88.268074,20.491558,251.56496,19,26,3,63.3,25.4,267.10815,9.618453,4.9228187,29.543749,88.36337669
2025-06-26 20:00:00+00:00,29.6,88.51868,24.929056,278.97253,20,26,3,60.5,26.1,211.2424,10.574984,4.9609804,26.4875,88.08297621
2025-06-26 21:00:00+00:00,29.55,88.25593,25.238745,299.1974,21,26,3,58.3,26.1,171.0889,11.372093,5.189949,23.940624,87.81133813
2025-06-26 22:00:00+00:00,29.35,88.75855,24.452877,302.00534,22,26,3,57.9,26.5,154.50374,11.744078,5.571563,21.903126,87.53093749
2025-06-26 23:00:00+00:00,29.25,88.23153,27.954271,315.9391,23,26,3,61.9,27.2,153.63084,11.95664,6.182145,20.375,87.38197478
2025-06-27 00:00:00+00:00,29.2,88.22743,31.646025,317.4896,0,27,4,43.1,22.9,178.07211,9.40589,7.7086005,21.39375,86.6546857
2025-06-27 01:00:00+00:00,28.75,88.71162,23.228788,329.8587,1,27,4,47.1,22.6,250.52303,10.362421,7.3651476,20.884375,85.96244682
2025-06-27 02:00:00+00:00,28.8,90.02924,28.702816,331.69934,2,27,4,56.7,25,348.28812,11.637796,6.9072113,20.375,85.33154547
2025-06-27 03:00:00+00:00,29.8,83.49091,30.914417,326.97614,3,27,4,72.9,29.5,410.2642,12.062922,6.983534,23.43125,84.95475726
2025-06-27 04:00:00+00:00,31.4,72.888306,27.254543,331.6071,4,27,4,93.6,35.2,393.67905,10.946968,8.166537,32.6,84.32385591
2025-06-27 05:00:00+00:00,32.8,63.831593,23.363972,340.55988,5,27,4,103.1,38.8,342.1778,9.033906,9.8838,45.334373,84.54291886
2025-06-27 06:00:00+00:00,34.6,55.187904,16.520823,348.6901,6,27,4,105,41,322.101,7.492828,10.952318,56.540623,85.01609496
2025-06-27 07:00:00+00:00,35.9,51.051918,14.805062,113.198616,7,27,4,99.4,39.9,364.00034,6.3768744,10.761512,65.70937,85.36659567
2025-06-27 08:00:00+00:00,35.25,55.841213,39.527996,180,8,27,4,87.1,37.4,437.32416,5.632906,9.921961,73.35,85.48927105
2025-06-27 09:00:00+00:00,29.4,80.05894,32.535793,224.19316,9,27,4,87.1,38.6,524.61444,6.1643124,9.273217,75.89687,85.84853415
2025-06-27 10:00:00+00:00,27,91.520645,27.223711,271.3639,10,27,4,91,40.7,643.32916,8.55564,9.006087,70.29375,86.78612363
2025-06-27 11:00:00+00:00,27.6,89.94491,23.729544,325.0079,11,27,4,92.7,43.2,775.13745,12.275484,8.891603,60.10625,88.33708937
2025-06-27 12:00:00+00:00,27.8,93.203354,23.90584,327.17145,12,27,4,80.1,53.9,846.71545,35.55108,11.486578,17.31875,90.9658449
2025-06-27 13:00:00+00:00,29.15,85.41297,34.49649,298.00906,13,27,4,78,49.2,812.67224,33.797436,10.875996,18.3375,93.15647437
2025-06-27 14:00:00+00:00,28.6,84.35228,40.803425,302.68054,14,27,4,65,43.8,718.39874,31.140404,9.998283,19.35625,94.88269029
2025-06-27 15:00:00+00:00,27.8,86.81396,44.941494,317.33734,15,27,4,61.2,39.6,630.2356,27.526842,8.929765,21.39375,96.23211785
2025-06-27 16:00:00+00:00,27.65,87.57815,36.009212,329.74365,16,27,4,56.7,33.9,573.49695,22.21278,7.479632,24.959375,97.04703211
2025-06-27 17:00:00+00:00,27.7,87.84302,35.308563,317.2312,17,27,4,52.3,30,522.8686,15.889046,5.838692,29.034374,97.51144549
2025-06-27 18:00:00+00:00,27.75,88.63272,38.166042,319.82083,18,27,4,50.2,26.2,466.12994,10.787546,4.5030437,32.090626,97.64288326
2025-06-27 19:00:00+00:00,27.85,91.301674,32.920692,323.8067,19,27,4,50.3,24.4,392.80612,7.758531,3.739816,33.61875,97.55525808
2025-06-27 20:00:00+00:00,27.85,94.03232,35.781105,324.58286,20,27,4,48.5,22.7,314.2449,5.8454685,3.2818794,34.6375,97.2573325
2025-06-27 21:00:00+00:00,27.85,94.30928,38.28139,326.0409,21,27,4,43.2,20.4,253.14172,4.516953,2.9765882,35.65625,96.75786892
2025-06-27 22:00:00+00:00,27.35,94.288795,33.608654,303.9965,22,27,4,37.6,17.3,201.64049,3.1884372,2.7094586,37.184376,95.95171721
2025-06-27 23:00:00+00:00,26.95,96.528015,42.595833,326.7934,23,27,4,41,17.5,168.47018,2.4444685,2.556813,38.7125,95.1017529
2025-06-28 00:00:00+00:00,26.8,96.80979,47.657738,348.23172,0,28,5,50.9,20.4,203.38629,3.8792655,3.0147498,35.146873,94.88268996
2025-06-28 01:00:00+00:00,26.65,97.66834,25.822615,342.47433,1,28,5,48.2,20.1,380.5855,6.323734,3.4345248,32.6,94.66362701
2025-06-28 02:00:00+00:00,26.8,94.82629,25.992796,4.289077,2,28,5,48.4,21.5,624.9982,9.671594,4.0069456,29.543749,94.35693888
2025-06-28 03:00:00+00:00,27.15,93.44782,28.775867,305.83774,3,28,5,54.4,24,769.9,11.584655,4.617528,29.543749,93.8750004
2025-06-28 04:00:00+00:00,28.4,87.12579,39.887543,313.0251,4,28,5,56.3,24.7,715.7801,10.734406,5.189949,35.146873,92.95493602
2025-06-28 05:00:00+00:00,28.8,83.62689,41.885067,304.91946,5,28,5,53.2,21.6,560.40344,8.5025,5.800531,43.80625,91.44778305
2025-06-28 06:00:00+00:00,28.45,87.13025,28.305065,285.94547,6,28,5,49.4,20.7,429.46805,6.908281,6.220306,49.91875,89.66899198
2025-06-28 07:00:00+00:00,28.4,87.90195,27.00691,300.25635,7,28,5,47.5,21.5,368.36487,6.9614215,6.372952,50.9375,88.05668856
2025-06-28 08:00:00+00:00,29.6,79.61181,53.234688,273.48926,8,28,5,43,21,330.83005,7.70539,6.411113,48.9,86.61963549
2025-06-28 09:00:00+00:00,28.5,83.09819,49.82863,290.55612,9,28,5,38.4,19.8,304.64297,8.289937,6.4492745,47.371876,84.9722822
2025-06-28 10:00:00+00:00,29.2,78.61641,55.95358,283.39252,10,28,5,32.5,18.2,282.8204,7.8116713,6.6782427,48.390625,83.00071568
2025-06-28 11:00:00+00:00,28.15,82.81097,59.22025,293.1986,11,28,5,33.6,19.2,273.21848,7.2271247,6.945373,49.409374,80.89771138
2025-06-28 12:00:00+00:00,28.25,83.06967,53.372543,299.0545,12,28,5,55.3,37.4,281.9475,7.2802653,9.04425,80.99062,79.45189593
2025-06-28 13:00:00+00:00,28.45,82.59947,50.21477,252.7341,13,28,5,49.8,33.2,328.21133,10.415562,8.624474,66.21875,78.04989307
2025-06-28 14:00:00+00:00,28.2,84.81253,43.241558,250.75038,14,28,5,46,28.4,394.55194,14.719953,8.013891,45.84375,76.70046535
2025-06-28 15:00:00+00:00,28,86.06204,42.41802,251.28816,15,28,5,49.7,27.5,432.95966,17.430124,7.3651476,30.053125,75.64020082
2025-06-28 16:00:00+00:00,27.85,87.59536,38.901592,240.01845,16,28,5,49.4,25,421.6119,17.11128,6.7164044,23.940624,74.8603366
2025-06-28 17:00:00+00:00,27.85,87.85565,34.87781,234.83348,17,28,5,48.3,23.5,382.3313,15.198218,6.0676603,22.921875,74.29077293
2025-06-28 18:00:00+00:00,27.6,89.148384,45.678253,238.3393,18,28,5,47,22.5,335.19458,13.338296,5.4570785,22.4125,73.9665597
2025-06-28 19:00:00+00:00,27.65,88.3621,53.56495,235.34862,19,28,5,47.5,22.5,276.71008,11.903499,4.846496,21.903126,73.8000719
2025-06-28 20:00:00+00:00,27.7,88.366165,55.56954,238.34877,20,28,5,48.1,22.6,209.4966,10.521843,4.312237,22.4125,73.79130935
2025-06-28 21:00:00+00:00,27.45,89.667854,55.232258,238.92102,21,28,5,48.8,22.5,163.23277,9.35275,4.0069456,22.921875,73.97532226
2025-06-28 22:00:00+00:00,27.2,89.91659,56.67685,239.0363,22,28,5,50.1,22.5,144.90182,8.289937,4.0069456,22.921875,74.43097325
2025-06-28 23:00:00+00:00,27.25,89.38721,53.372543,240.94548,23,28,5,46.2,21.8,146.64763,7.4396873,4.235914,22.921875,74.80776145
2025-06-29 00:00:00+00:00,27.5,87.826096,47.534233,242.38705,0,29,6,28.8,16.2,175.4534,8.661921,5.304433,24.959375,74.4397358
2025-06-29 01:00:00+00:00,27.75,91.29555,29.109556,253.17851,1,29,6,23.2,14.8,257.50626,9.299609,5.6860466,26.996874,73.97532234
2025-06-29 02:00:00+00:00,28.2,89.19383,29.899426,240.10118,2,29,6,21,14.6,367.49194,10.043577,6.220306,29.543749,73.37070864
2025-06-29 03:00:00+00:00,28.85,84.62889,36.270638,228.62158,3,29,6,18.1,13.8,433.83255,9.990437,6.6400814,33.61875,72.47693183
2025-06-29 04:00:00+00:00,29.25,81.9615,42.194702,227.4896,4,29,6,12.4,10.6,416.3745,8.236796,6.945373,40.240623,71.24141678
2025-06-29 05:00:00+00:00,29.6,80.5611,33.70223,217.97166,5,29,6,10.3,9.4,354.3984,5.6860466,7.13618,47.88125,70.17238953
2025-06-29 06:00:00+00:00,30.15,78.74883,40.076588,202.8337,6,29,6,11.2,9.7,300.27847,3.6135623,6.983534,52.975,69.20851248
2025-06-29 07:00:00+00:00,30,80.13769,51.791374,211.70139,7,29,6,16.1,10.4,268.85397,2.55075,6.1439834,54.503124,68.23587296
2025-06-29 08:00:00+00:00,30.3,79.002686,58.711086,217.37589,8,29,6,16.3,9.5,244.4127,2.0193436,4.9609804,53.484375,67.2281834
2025-06-29 09:00:00+00:00,30.2,78.523186,60.94301,215.042,9,29,6,19.5,10.4,231.31917,1.9662031,4.159591,51.95625,66.40450676
2025-06-29 10:00:00+00:00,30.25,78.29829,54.347076,219.19325,10,29,6,21.2,11.1,230.44626,2.231906,4.0451074,49.91875,65.78236795
2025-06-29 11:00:00+00:00,29.9,79.18182,60.16637,221.06972,11,29,6,21.8,11.6,240.9211,2.9227343,4.2740755,47.371876,65.11641656
2025-06-29 12:00:00+00:00,29.5,80.548225,61.40633,224.14499,12,29,6,21.9,11.5,265.36237,5.6860466,7.2506638,44.825,62.84692429
2025-06-29 13:00:00+00:00,30.1,78.5092,36.25327,208.85556,13,29,6,24.3,13.1,317.7365,8.608781,7.212502,38.7125,61.08565817
2025-06-29 14:00:00+00:00,29.5,83.4575,28.702816,208.30066,14,29,6,24.7,13.8,383.2042,12.700608,7.13618,31.071875,59.80633061
2025-06-29 15:00:00+00:00,29.1,86.166794,24.289196,223.91916,15,29,6,25,16.4,421.6119,15.782765,6.945373,24.45,58.83369109
2025-06-29 16:00:00+00:00,29,86.92257,23.844286,222.79738,16,29,6,25,17.2,412.00998,17.217562,6.563759,21.39375,58.15021476
2025-06-29 17:00:00+00:00,28.85,87.93955,23.975998,251.07526,17,29,6,25.6,18,375.34808,17.695827,6.0676603,20.375,57.66827628
2025-06-29 18:00:00+00:00,28.7,88.44681,28.13395,262.0566,18,29,6,27.2,19,329.08426,17.270702,5.571563,19.865625,57.36158815
2025-06-29 19:00:00+00:00,28.25,91.59544,39.575775,267.1845,19,29,6,30.3,20,271.4727,15.570202,5.113626,20.375,57.1425252
2025-06-29 20:00:00+00:00,28.25,91.59544,36.95873,267.99048,20,29,6,34.8,20.7,206.00499,13.019452,4.693851,21.903126,56.9760374
2025-06-29 21:00:00+00:00,28.3,89.99425,40.87026,267.27374,21,29,6,43.8,22.2,157.99536,10.628124,4.350398,23.43125,56.94974991
2025-06-29 22:00:00+00:00,28.35,90.79646,37.939835,262.1468,22,29,6,57.4,25.1,137.0457,8.661921,4.12143,24.959375,57.17757541
2025-06-29 23:00:00+00:00,28.5,90.273544,36.65641,261.87,23,29,6,72.9,27.9,133.55408,6.908281,3.968784,26.4875,57.71208903
2025-06-30 00:00:00+00:00,28.5,90.273544,38.429184,264.19336,0,30,0,101,32.1,150.13924,4.942078,3.8924615,30.5625,59.10532918
2025-06-30 01:00:00+00:00,29.15,84.410576,42.91013,284.87573,1,30,0,103.1,32.8,204.25919,5.314062,4.0451074,31.071875,60.68258231
2025-06-30 02:00:00+00:00,29.55,82.97209,45.526318,274.89902,2,30,0,99.7,32.4,277.583,5.7923274,4.2740755,31.58125,62.24231059
2025-06-30 03:00:00+00:00,30.15,76.90456,72.335495,251.72726,3,30,0,92.4,29.4,318.6094,5.7391872,4.4648824,32.6,63.60926333
2025-06-30 04:00:00+00:00,30.35,79.00951,79.511475,250.9743,4,30,0,75.2,25.8,293.29526,4.729515,4.5793667,35.146873,64.94116595
2025-06-30 05:00:00+00:00,30.8,75.42413,78.960335,246.80138,5,30,0,62.9,23.3,235.68369,3.1884372,4.6556892,38.203125,66.1591559
2025-06-30 06:00:00+00:00,31.1,75.02641,76.80918,242.35411,6,30,0,57,22.1,191.16565,2.0724843,4.6556892,40.240623,67.24570817
2025-06-30 07:00:00+00:00,31.4,73.75579,75.63855,242.99599,7,30,0,55.3,21.8,176.32631,1.7004999,4.5030437,40.240623,68.24463518
2025-06-30 08:00:00+00:00,31.6,71.63896,73.95437,241.1893,8,30,0,56.5,21.9,174.5805,1.7536405,4.235914,38.7125,69.33118736
2025-06-30 09:00:00+00:00,31.35,71.38273,75.30473,236.58339,9,30,0,54.8,21.5,180.69083,2.0193436,4.0069456,37.184376,70.30382688
2025-06-30 10:00:00+00:00,31.2,70.933044,72.46599,234.46223,10,30,0,53.9,21.6,195.53017,2.3381875,3.8924615,35.146873,71.22389126
2025-06-30 11:00:00+00:00,30.8,71.925026,74.0565,235.33649,11,30,0,49.8,20.3,217.35272,2.8695936,3.8543003,32.6,71.98623021
2025-06-30 12:00:00+00:00,30.45,74.70072,77.12288,232.16718,12,30,0,64.5,26,240.04819,3.6135623,4.0832686,31.58125,73.25679531
2025-06-30 13:00:00+00:00,30.45,78.55816,66.74715,233.68626,13,30,0,60.1,24,265.36237,5.8454685,4.0832686,28.015625,74.21190972
2025-06-30 14:00:00+00:00,30.1,81.581635,57.511597,236.48895,14,30,0,57.3,24.4,290.67654,8.821343,4.0832686,22.4125,75.14073657
2025-06-30 15:00:00+00:00,29.65,84.21508,55.599754,233.53067,15,30,0,50.1,23.5,301.15137,10.840687,4.0451074,18.846874,75.76287537
2025-06-30 16:00:00+00:00,29.45,85.19166,54.957882,232.1842,16,30,0,48.5,22.6,287.18494,10.946968,3.930623,18.3375,76.2360513
2025-06-30 17:00:00+00:00,29.2,86.43039,53.537506,231.88167,17,30,0,48.7,22.4,258.37915,10.043577,3.7779772,18.846874,76.62160205
2025-06-30 18:00:00+00:00,29,87.69372,54.63604,236.12141,18,30,0,48,22.1,226.95465,8.927624,3.549009,19.865625,76.89324014
2025-06-30 19:00:00+00:00,28.85,88.45883,54.509087,241.60707,19,30,0,46.2,21.2,191.16565,7.599109,3.243718,20.884375,76.99839042
2025-06-30 20:00:00+00:00,28.6,89.75081,53.187336,247.80966,20,30,0,43.3,20,152.75793,6.0048904,2.9002655,21.903126,76.93705273
2025-06-30 21:00:00+00:00,28.35,91.06407,48.38785,249.62347,21,30,0,41,19,125.69796,4.782656,2.671297,22.4125,76.65665209
2025-06-30 22:00:00+00:00,28.3,91.59842,44.50491,253.93994,22,30,0,39.5,18.5,114.35023,4.198109,2.5949745,22.4125,76.07832588
2025-06-30 23:00:00+00:00,28.3,91.59842,41.492245,255.52966,23,30,0,40.6,18.7,114.35023,3.9855466,2.671297,22.4125,75.27217433
2025-07-01 00:00:00+00:00,28.15,92.40174,41.18752,257.27563,0,1,1,38.9,18.5,127.44376,3.4541404,2.7094586,24.45,74.08047204
2025-07-01 01:00:00+00:00,29,86.92257,45.655266,263.4803,1,1,1,43.1,19.8,164.97858,4.5700936,3.052911,23.940624,72.94134471
2025-07-01 02:00:00+00:00,29.45,85.44275,41.880054,261.99536,2,1,1,52.2,22.6,214.73402,6.0580306,3.549009,23.43125,72.08261786
2025-07-01 03:00:00+00:00,29.95,79.423355,54.743538,253.49556,3,1,1,59.1,24.6,246.15851,6.748859,4.0451074,24.959375,71.66201707
2025-07-01 04:00:00+00:00,30.55,76.73674,56.43555,254.68712,4,1,1,68.7,25.7,238.30238,5.7391872,4.5793667,29.543749,71.65325468
2025-07-01 05:00:00+00:00,31.5,72.68988,51.14276,247.6593,5,1,1,79.2,27.9,212.11531,3.9324062,5.113626,35.65625,72.05633054
2025-07-01 06:00:00+00:00,31.85,70.62996,54.099266,235.73885,6,1,1,80.8,28.1,192.03856,2.55075,5.418917,40.240623,72.58208161
2025-07-01 07:00:00+00:00,31.95,69.815834,58.496124,230.84457,7,1,1,78.2,27.7,189.41985,2.0724843,5.380756,42.278126,73.0990703
2025-07-01 08:00:00+00:00,31.45,72.89676,63.29205,227.4896,8,1,1,77.1,27.6,193.78436,1.9662031,5.0754647,42.278126,73.59853389
2025-07-01 09:00:00+00:00,31,75.232704,63.70535,223.76367,9,1,1,64,24.1,202.51338,2.1787655,4.846496,41.259377,73.82635939
2025-07-01 10:00:00+00:00,31.3,73.95768,62.77578,225.41817,10,1,1,58.7,22.5,215.60692,2.4444685,4.732012,38.7125,73.90522201
2025-07-01 11:00:00+00:00,30.85,75.20904,63.25887,226.66023,11,1,1,53.1,21,233.93787,3.0290153,4.617528,35.146873,73.9665597
2025-07-01 12:00:00+00:00,30.15,78.51621,66.038795,227.38597,12,1,1,71.9,27.6,254.88753,4.3043904,4.846496,31.58125,74.10676002
2025-07-01 13:00:00+00:00,30.25,76.23802,51.3517,222.95459,13,1,1,66.4,26.1,285.43912,6.6425776,4.7701735,27.50625,74.29077293
2025-07-01 14:00:00+00:00,29.8,79.63861,43.22699,229.86458,14,1,1,61.9,25.7,317.7365,9.831015,4.693851,21.39375,74.40468577
2025-07-01 15:00:00+00:00,29.35,82.46009,40.98824,230.77434,15,1,1,53,25.1,332.57587,12.009781,4.5793667,17.31875,74.54488609
2025-07-01 16:00:00+00:00,29.15,84.1616,46.021687,237.65257,16,1,1,48.7,24,316.86362,12.434905,4.4648824,15.790625,74.6675613
2025-07-01 17:00:00+00:00,29,85.650475,47.019085,240.25522,17,1,1,48.2,23.3,281.9475,11.903499,4.350398,16.3,74.74642393
2025-07-01 18:00:00+00:00,28.95,85.64555,45.253414,240.8658,18,1,1,48.7,22.8,245.28561,10.946968,4.159591,16.809376,74.80776145
2025-07-01 19:00:00+00:00,28.55,87.91451,46.947586,243.78868,19,1,1,47.8,21.5,205.1321,9.40589,3.7779772,18.3375,74.83404894
2025-07-01 20:00:00+00:00,28.25,90.256454,47.339493,250.82089,20,1,1,44.9,19.5,163.23277,7.4396873,3.3582022,20.375,74.79023635
2025-07-01 21:00:00+00:00,28.15,91.05145,47.410397,259.76526,21,1,1,43.2,17.9,132.68118,5.7923274,3.0147498,21.903126,74.69384862
2025-07-01 22:00:00+00:00,28.1,91.31704,45.011513,263.38663,22,1,1,41.8,16.6,119.58765,4.782656,2.8239427,22.921875,74.52736082
2025-07-01 23:00:00+00:00,28,91.31093,40.25952,266.3087,23,1,1,42.8,16.1,119.58765,4.1449685,2.7094586,23.43125,74.29953532
2025-07-02 00:00:00+00:00,27.85,91.84218,37.026833,265.9859,0,2,2,47.6,16.9,131.80827,3.9855466,2.8239427,23.940624,74.159335
2025-07-02 01:00:00+00:00,28.65,88.18251,36.941677,268.99493,1,2,2,47.7,17.2,168.47018,4.782656,3.2818794,23.940624,73.93150967
2025-07-02 02:00:00+00:00,29.15,84.66019,33.10512,266.6336,2,2,2,54.9,19.2,219.09853,5.898609,3.968784,23.43125,73.63358409
2025-07-02 03:00:00+00:00,30.1,76.44185,43.71959,258.0239,3,2,2,65.2,21.2,249.65012,6.323734,4.5793667,24.959375,73.33565852
2025-07-02 04:00:00+00:00,30.85,72.79472,48.25316,255.21722,4,2,2,79.6,23.1,240.9211,5.5266247,5.0754647,28.525,73.10783302
2025-07-02 05:00:00+00:00,31.4,69.92189,51.742706,247.93205,5,2,2,87.1,24.8,212.11531,4.091828,5.533401,34.128124,72.83619493
2025-07-02 06:00:00+00:00,31.55,70.575676,54.574524,240.08644,6,2,2,91.7,26,191.16565,2.9227343,5.800531,38.203125,72.65218202
2025-07-02 07:00:00+00:00,31.6,73.35438,54.17295,233.26707,7,2,2,92.2,27.1,187.67404,2.3381875,5.800531,41.259377,72.59960688
2025-07-02 08:00:00+00:00,31.5,74.42848,56.45043,228.25731,8,2,2,91.7,27.5,191.16565,2.0724843,5.609724,43.296875,72.59084433
2025-07-02 09:00:00+00:00,31.5,74.42848,58.657417,225.89508,9,2,2,87.1,26.7,199.89467,2.125625,5.418917,43.296875,72.81866983
2025-07-02 10:00:00+00:00,31.4,74.192924,60.11051,221.94122,10,2,2,81.3,25,212.98822,2.3381875,5.22811,40.75,73.03773278
2025-07-02 11:00:00+00:00,30.9,76.337,60.483078,224.9999,11,2,2,74.3,23,232.19206,2.816453,4.9991417,36.165627,73.21298313
2025-07-02 12:00:00+00:00,30.5,78.333565,60.656395,229.3324,12,2,2,100.8,29.6,253.14172,4.4106717,5.571563,31.58125,73.38823349
2025-07-02 13:00:00+00:00,30.35,76.93434,53.222855,222.03899,13,2,2,85.9,26.5,283.69333,6.4831557,5.418917,27.50625,73.42328353
2025-07-02 14:00:00+00:00,29.65,82.49532,51.52313,219.89778,14,2,2,83.8,26.5,315.99072,9.35275,5.189949,21.903126,73.49338361
